filepath,label
data\lisa\train\red\nightClip2--01465.jpg,red
data\lisa\train\red\nightClip2--01466.jpg,red
data\lisa\train\red\nightClip2--01467.jpg,red
data\lisa\train\red\nightClip2--01468.jpg,red
data\lisa\train\red\nightClip2--01469.jpg,red
data\lisa\train\red\nightClip2--01470.jpg,red
data\lisa\train\red\nightClip2--01471.jpg,red
data\lisa\train\red\nightClip2--01472.jpg,red
data\lisa\train\red\nightClip2--01473.jpg,red
data\lisa\train\red\nightClip2--01474.jpg,red
data\lisa\train\red\nightClip2--01475.jpg,red
data\lisa\train\red\nightClip2--01476.jpg,red
data\lisa\train\red\nightClip2--01701.jpg,red
data\lisa\train\red\nightClip2--01702.jpg,red
data\lisa\train\red\nightClip2--01703.jpg,red
data\lisa\train\red\nightClip2--01704.jpg,red
data\lisa\train\red\nightClip2--01705.jpg,red
data\lisa\train\red\nightClip2--01706.jpg,red
data\lisa\train\red\nightClip2--01707.jpg,red
data\lisa\train\red\nightClip2--01708.jpg,red
data\lisa\train\red\nightClip2--01709.jpg,red
data\lisa\train\red\nightClip2--01710.jpg,red
data\lisa\train\red\nightClip2--01711.jpg,red
data\lisa\train\red\nightClip2--01712.jpg,red
data\lisa\train\red\nightClip2--01713.jpg,red
data\lisa\train\red\nightClip2--01714.jpg,red
data\lisa\train\red\nightClip2--01715.jpg,red
data\lisa\train\red\nightClip2--01716.jpg,red
data\lisa\train\red\nightClip2--01717.jpg,red
data\lisa\train\red\nightClip2--01718.jpg,red
data\lisa\train\red\nightClip2--01719.jpg,red
data\lisa\train\red\nightClip2--01720.jpg,red
data\lisa\train\red\nightClip2--01721.jpg,red
data\lisa\train\red\nightClip2--01722.jpg,red
data\lisa\train\red\nightClip2--01723.jpg,red
data\lisa\train\red\nightClip2--01724.jpg,red
data\lisa\train\red\nightClip2--01725.jpg,red
data\lisa\train\red\nightClip2--01726.jpg,red
data\lisa\train\red\nightClip2--01727.jpg,red
data\lisa\train\red\nightClip2--01728.jpg,red
data\lisa\train\red\nightClip2--01729.jpg,red
data\lisa\train\red\nightClip2--01730.jpg,red
data\lisa\train\red\nightClip2--01731.jpg,red
data\lisa\train\red\nightClip2--01732.jpg,red
data\lisa\train\red\nightClip2--01733.jpg,red
data\lisa\train\red\nightClip2--01734.jpg,red
data\lisa\train\red\nightClip2--01735.jpg,red
data\lisa\train\red\nightClip2--01736.jpg,red
data\lisa\train\red\nightClip2--01737.jpg,red
data\lisa\train\red\nightClip2--01738.jpg,red
data\lisa\train\red\nightClip2--01739.jpg,red
data\lisa\train\red\nightClip2--01741.jpg,red
data\lisa\train\red\nightClip2--01742.jpg,red
data\lisa\train\red\nightClip2--01743.jpg,red
data\lisa\train\red\nightClip2--01744.jpg,red
data\lisa\train\red\nightClip2--01745.jpg,red
data\lisa\train\red\nightClip2--01746.jpg,red
data\lisa\train\red\nightClip2--01748.jpg,red
data\lisa\train\red\nightClip2--01749.jpg,red
data\lisa\train\red\nightClip2--01750.jpg,red
data\lisa\train\red\nightClip2--01751.jpg,red
data\lisa\train\red\nightClip2--01752.jpg,red
data\lisa\train\red\nightClip2--01753.jpg,red
data\lisa\train\red\nightClip2--01754.jpg,red
data\lisa\train\red\nightClip2--01755.jpg,red
data\lisa\train\red\nightClip2--01756.jpg,red
data\lisa\train\red\nightClip2--01757.jpg,red
data\lisa\train\red\nightClip2--01758.jpg,red
data\lisa\train\red\nightClip2--01759.jpg,red
data\lisa\train\red\nightClip2--01760.jpg,red
data\lisa\train\red\nightClip2--01761.jpg,red
data\lisa\train\red\nightClip2--01762.jpg,red
data\lisa\train\red\nightClip2--01763.jpg,red
data\lisa\train\red\nightClip2--01764.jpg,red
data\lisa\train\red\nightClip2--01765.jpg,red
data\lisa\train\red\nightClip2--01766.jpg,red
data\lisa\train\red\nightClip2--01767.jpg,red
data\lisa\train\red\nightClip2--01768.jpg,red
data\lisa\train\red\nightClip2--01769.jpg,red
data\lisa\train\red\nightClip2--01770.jpg,red
data\lisa\train\red\nightClip2--01771.jpg,red
data\lisa\train\red\nightClip2--01772.jpg,red
data\lisa\train\red\nightClip2--01773.jpg,red
data\lisa\train\red\nightClip2--01774.jpg,red
data\lisa\train\red\nightClip2--01776.jpg,red
data\lisa\train\red\nightClip2--01777.jpg,red
data\lisa\train\red\nightClip2--01778.jpg,red
data\lisa\train\red\nightClip2--01779.jpg,red
data\lisa\train\red\nightClip2--01780.jpg,red
data\lisa\train\red\nightClip2--01781.jpg,red
data\lisa\train\red\nightClip2--01783.jpg,red
data\lisa\train\red\nightClip2--01784.jpg,red
data\lisa\train\red\nightClip2--01785.jpg,red
data\lisa\train\red\nightClip2--01786.jpg,red
data\lisa\train\red\nightClip2--01787.jpg,red
data\lisa\train\red\nightClip2--01788.jpg,red
data\lisa\train\red\nightClip2--01789.jpg,red
data\lisa\train\red\nightClip2--01790.jpg,red
data\lisa\train\red\nightClip2--01791.jpg,red
data\lisa\train\red\nightClip2--01792.jpg,red
data\lisa\train\red\nightClip2--01793.jpg,red
data\lisa\train\red\nightClip2--01794.jpg,red
data\lisa\train\red\nightClip2--01795.jpg,red
data\lisa\train\red\nightClip2--01796.jpg,red
data\lisa\train\red\nightClip2--01797.jpg,red
data\lisa\train\red\nightClip2--01798.jpg,red
data\lisa\train\red\nightClip2--01799.jpg,red
data\lisa\train\red\nightClip2--01800.jpg,red
data\lisa\train\red\nightClip2--01801.jpg,red
data\lisa\train\red\nightClip2--01802.jpg,red
data\lisa\train\red\nightClip2--01803.jpg,red
data\lisa\train\red\nightClip2--01804.jpg,red
data\lisa\train\red\nightClip2--01805.jpg,red
data\lisa\train\red\nightClip2--01806.jpg,red
data\lisa\train\red\nightClip2--01807.jpg,red
data\lisa\train\red\nightClip2--01808.jpg,red
data\lisa\train\red\nightClip2--01809.jpg,red
data\lisa\train\red\nightClip2--01810.jpg,red
data\lisa\train\red\nightClip2--01811.jpg,red
data\lisa\train\red\nightClip2--01812.jpg,red
data\lisa\train\red\nightClip2--01813.jpg,red
data\lisa\train\red\nightClip2--01814.jpg,red
data\lisa\train\red\nightClip2--01815.jpg,red
data\lisa\train\red\nightClip2--01816.jpg,red
data\lisa\train\red\nightClip2--01817.jpg,red
data\lisa\train\red\nightClip2--01818.jpg,red
data\lisa\train\red\nightClip2--01819.jpg,red
data\lisa\train\red\nightClip2--01820.jpg,red
data\lisa\train\red\nightClip2--01821.jpg,red
data\lisa\train\red\nightClip2--01823.jpg,red
data\lisa\train\red\nightClip2--01824.jpg,red
data\lisa\train\red\nightClip2--01825.jpg,red
data\lisa\train\red\nightClip2--01826.jpg,red
data\lisa\train\red\nightClip2--01827.jpg,red
data\lisa\train\red\nightClip2--01828.jpg,red
data\lisa\train\red\nightClip2--01829.jpg,red
data\lisa\train\red\nightClip2--01830.jpg,red
data\lisa\train\red\nightClip2--01831.jpg,red
data\lisa\train\red\nightClip2--01832.jpg,red
data\lisa\train\red\nightClip2--01833.jpg,red
data\lisa\train\red\nightClip2--01834.jpg,red
data\lisa\train\red\nightClip2--01835.jpg,red
data\lisa\train\red\nightClip2--01836.jpg,red
data\lisa\train\red\nightClip2--01837.jpg,red
data\lisa\train\red\nightClip2--01838.jpg,red
data\lisa\train\red\nightClip2--01839.jpg,red
data\lisa\train\red\nightClip2--01840.jpg,red
data\lisa\train\red\nightClip2--01841.jpg,red
data\lisa\train\red\nightClip2--01842.jpg,red
data\lisa\train\red\nightClip2--01843.jpg,red
data\lisa\train\red\nightClip2--01844.jpg,red
data\lisa\train\red\nightClip2--01845.jpg,red
data\lisa\train\red\nightClip2--01846.jpg,red
data\lisa\train\red\nightClip2--01847.jpg,red
data\lisa\train\red\nightClip2--01848.jpg,red
data\lisa\train\red\nightClip2--01849.jpg,red
data\lisa\train\red\nightClip2--01850.jpg,red
data\lisa\train\red\nightClip2--01851.jpg,red
data\lisa\train\red\nightClip2--01852.jpg,red
data\lisa\train\red\nightClip2--01853.jpg,red
data\lisa\train\red\nightClip2--01854.jpg,red
data\lisa\train\red\nightClip2--01855.jpg,red
data\lisa\train\red\nightClip2--01856.jpg,red
data\lisa\train\red\nightClip2--01857.jpg,red
data\lisa\train\red\nightClip2--01858.jpg,red
data\lisa\train\red\nightClip2--01859.jpg,red
data\lisa\train\red\nightClip2--01860.jpg,red
data\lisa\train\red\nightClip2--01861.jpg,red
data\lisa\train\red\nightClip2--01862.jpg,red
data\lisa\train\red\nightClip2--01863.jpg,red
data\lisa\train\red\nightClip2--01864.jpg,red
data\lisa\train\red\nightClip2--01865.jpg,red
data\lisa\train\red\nightClip2--01866.jpg,red
data\lisa\train\red\nightClip2--01867.jpg,red
data\lisa\train\red\nightClip2--01868.jpg,red
data\lisa\train\red\nightClip2--01869.jpg,red
data\lisa\train\red\nightClip2--01870.jpg,red
data\lisa\train\red\nightClip2--01871.jpg,red
data\lisa\train\red\nightClip2--01872.jpg,red
data\lisa\train\red\nightClip2--01873.jpg,red
data\lisa\train\red\nightClip2--01874.jpg,red
data\lisa\train\red\nightClip2--01875.jpg,red
data\lisa\train\red\nightClip2--01876.jpg,red
data\lisa\train\red\nightClip2--01877.jpg,red
data\lisa\train\red\nightClip2--01878.jpg,red
data\lisa\train\red\nightClip2--01879.jpg,red
data\lisa\train\red\nightClip2--01880.jpg,red
data\lisa\train\red\nightClip2--01881.jpg,red
data\lisa\train\red\nightClip2--01882.jpg,red
data\lisa\train\red\nightClip2--01883.jpg,red
data\lisa\train\red\nightClip2--01884.jpg,red
data\lisa\train\red\nightClip2--01885.jpg,red
data\lisa\train\red\nightClip2--01886.jpg,red
data\lisa\train\red\nightClip2--01887.jpg,red
data\lisa\train\red\nightClip2--01888.jpg,red
data\lisa\train\red\nightClip2--01889.jpg,red
data\lisa\train\red\nightClip2--01890.jpg,red
data\lisa\train\red\nightClip2--01891.jpg,red
data\lisa\train\red\nightClip2--01892.jpg,red
data\lisa\train\red\nightClip2--01893.jpg,red
data\lisa\train\red\nightClip2--01894.jpg,red
data\lisa\train\red\nightClip2--01895.jpg,red
data\lisa\train\red\nightClip2--01896.jpg,red
data\lisa\train\red\nightClip2--01897.jpg,red
data\lisa\train\red\nightClip2--01898.jpg,red
data\lisa\train\red\nightClip2--01899.jpg,red
data\lisa\train\red\nightClip2--01900.jpg,red
data\lisa\train\red\nightClip2--01901.jpg,red
data\lisa\train\red\nightClip2--01902.jpg,red
data\lisa\train\red\nightClip2--01903.jpg,red
data\lisa\train\red\nightClip2--01904.jpg,red
data\lisa\train\red\nightClip2--01905.jpg,red
data\lisa\train\red\nightClip2--01906.jpg,red
data\lisa\train\red\nightClip2--01907.jpg,red
data\lisa\train\red\nightClip2--01908.jpg,red
data\lisa\train\red\nightClip2--02032.jpg,red
data\lisa\train\red\nightClip2--02033.jpg,red
data\lisa\train\red\nightClip2--02034.jpg,red
data\lisa\train\red\nightClip2--02035.jpg,red
data\lisa\train\red\nightClip2--02036.jpg,red
data\lisa\train\red\nightClip2--02037.jpg,red
data\lisa\train\red\nightClip2--02038.jpg,red
data\lisa\train\red\nightClip2--02039.jpg,red
data\lisa\train\red\nightClip2--02040.jpg,red
data\lisa\train\red\nightClip2--02041.jpg,red
data\lisa\train\red\nightClip2--02042.jpg,red
data\lisa\train\red\nightClip2--02043.jpg,red
data\lisa\train\red\nightClip2--02044.jpg,red
data\lisa\train\red\nightClip2--02045.jpg,red
data\lisa\train\red\nightClip2--02046.jpg,red
data\lisa\train\red\nightClip2--02047.jpg,red
data\lisa\train\red\nightClip2--02048.jpg,red
data\lisa\train\red\nightClip2--02049.jpg,red
data\lisa\train\red\nightClip2--02050.jpg,red
data\lisa\train\red\nightClip2--02051.jpg,red
data\lisa\train\red\nightClip2--02052.jpg,red
data\lisa\train\red\nightClip2--02053.jpg,red
data\lisa\train\red\nightClip2--02054.jpg,red
data\lisa\train\red\nightClip2--02055.jpg,red
data\lisa\train\red\nightClip2--02056.jpg,red
data\lisa\train\red\nightClip2--02057.jpg,red
data\lisa\train\red\nightClip2--02058.jpg,red
data\lisa\train\red\nightClip2--02059.jpg,red
data\lisa\train\red\nightClip2--02060.jpg,red
data\lisa\train\red\nightClip2--02061.jpg,red
data\lisa\train\red\nightClip2--02062.jpg,red
data\lisa\train\red\nightClip2--02063.jpg,red
data\lisa\train\red\nightClip2--02064.jpg,red
data\lisa\train\red\nightClip2--02065.jpg,red
data\lisa\train\red\nightClip2--02066.jpg,red
data\lisa\train\red\nightClip2--02067.jpg,red
data\lisa\train\red\nightClip2--02068.jpg,red
data\lisa\train\red\nightClip2--02069.jpg,red
data\lisa\train\red\nightClip2--02070.jpg,red
data\lisa\train\red\nightClip2--02071.jpg,red
data\lisa\train\red\nightClip2--02072.jpg,red
data\lisa\train\red\nightClip2--02073.jpg,red
data\lisa\train\red\nightClip2--02074.jpg,red
data\lisa\train\red\nightClip2--02075.jpg,red
data\lisa\train\red\nightClip2--02076.jpg,red
data\lisa\train\red\nightClip2--02077.jpg,red
data\lisa\train\red\nightClip2--02078.jpg,red
data\lisa\train\red\nightClip2--02079.jpg,red
data\lisa\train\red\nightClip2--02080.jpg,red
data\lisa\train\red\nightClip2--02081.jpg,red
data\lisa\train\red\nightClip2--02082.jpg,red
data\lisa\train\red\nightClip2--02083.jpg,red
data\lisa\train\red\nightClip2--02084.jpg,red
data\lisa\train\red\nightClip2--02085.jpg,red
data\lisa\train\red\nightClip2--02086.jpg,red
data\lisa\train\red\nightClip2--02087.jpg,red
data\lisa\train\red\nightClip2--02088.jpg,red
data\lisa\train\red\nightClip2--02089.jpg,red
data\lisa\train\red\nightClip2--02090.jpg,red
data\lisa\train\red\nightClip2--02091.jpg,red
data\lisa\train\red\nightClip2--02092.jpg,red
data\lisa\train\red\nightClip2--02093.jpg,red
data\lisa\train\red\nightClip2--02094.jpg,red
data\lisa\train\red\nightClip2--02095.jpg,red
data\lisa\train\red\nightClip2--02096.jpg,red
data\lisa\train\red\nightClip2--02097.jpg,red
data\lisa\train\red\nightClip2--02098.jpg,red
data\lisa\train\red\nightClip2--02099.jpg,red
data\lisa\train\red\nightClip2--02100.jpg,red
data\lisa\train\red\nightClip2--02101.jpg,red
data\lisa\train\red\nightClip2--02102.jpg,red
data\lisa\train\red\nightClip2--02103.jpg,red
data\lisa\train\red\nightClip2--02104.jpg,red
data\lisa\train\red\nightClip2--02105.jpg,red
data\lisa\train\red\nightClip2--02106.jpg,red
data\lisa\train\red\nightClip2--02107.jpg,red
data\lisa\train\red\nightClip2--02108.jpg,red
data\lisa\train\red\nightClip2--02109.jpg,red
data\lisa\train\red\nightClip2--02110.jpg,red
data\lisa\train\red\nightClip2--02111.jpg,red
data\lisa\train\red\nightClip2--02112.jpg,red
data\lisa\train\red\nightClip2--02113.jpg,red
data\lisa\train\red\nightClip2--02115.jpg,red
data\lisa\train\red\nightClip2--02116.jpg,red
data\lisa\train\red\nightClip2--02117.jpg,red
data\lisa\train\red\nightClip2--02118.jpg,red
data\lisa\train\red\nightClip2--02119.jpg,red
data\lisa\train\red\nightClip2--02120.jpg,red
data\lisa\train\red\nightClip2--02121.jpg,red
data\lisa\train\red\nightClip2--02122.jpg,red
data\lisa\train\red\nightClip2--02123.jpg,red
data\lisa\train\red\nightClip2--02124.jpg,red
data\lisa\train\red\nightClip2--02125.jpg,red
data\lisa\train\red\nightClip2--02126.jpg,red
data\lisa\train\red\nightClip2--02127.jpg,red
data\lisa\train\red\nightClip2--02128.jpg,red
data\lisa\train\red\nightClip2--02129.jpg,red
data\lisa\train\red\nightClip2--02130.jpg,red
data\lisa\train\red\nightClip2--02131.jpg,red
data\lisa\train\red\nightClip2--02132.jpg,red
data\lisa\train\red\nightClip2--02133.jpg,red
data\lisa\train\red\nightClip2--02134.jpg,red
data\lisa\train\red\nightClip2--02135.jpg,red
data\lisa\train\red\nightClip2--02136.jpg,red
data\lisa\train\red\nightClip2--02137.jpg,red
data\lisa\train\red\nightClip2--02138.jpg,red
data\lisa\train\red\nightClip2--02139.jpg,red
data\lisa\train\red\nightClip2--02140.jpg,red
data\lisa\train\red\nightClip2--02141.jpg,red
data\lisa\train\red\nightClip2--02142.jpg,red
data\lisa\train\red\nightClip2--02143.jpg,red
data\lisa\train\red\nightClip2--02144.jpg,red
data\lisa\train\red\nightClip2--02145.jpg,red
data\lisa\train\red\nightClip2--02146.jpg,red
data\lisa\train\red\nightClip2--02147.jpg,red
data\lisa\train\red\nightClip2--02148.jpg,red
data\lisa\train\red\nightClip2--02149.jpg,red
data\lisa\train\red\nightClip2--02150.jpg,red
data\lisa\train\red\nightClip2--02151.jpg,red
data\lisa\train\red\nightClip2--02152.jpg,red
data\lisa\train\red\nightClip2--02153.jpg,red
data\lisa\train\red\nightClip2--02154.jpg,red
data\lisa\train\red\nightClip2--02155.jpg,red
data\lisa\train\red\nightClip2--02156.jpg,red
data\lisa\train\red\nightClip2--02157.jpg,red
data\lisa\train\red\nightClip2--02158.jpg,red
data\lisa\train\red\nightClip2--02159.jpg,red
data\lisa\train\red\nightClip2--02160.jpg,red
data\lisa\train\red\nightClip2--02161.jpg,red
data\lisa\train\red\nightClip2--02162.jpg,red
data\lisa\train\red\nightClip2--02163.jpg,red
data\lisa\train\red\nightClip2--02164.jpg,red
data\lisa\train\red\nightClip2--02165.jpg,red
data\lisa\train\red\nightClip2--02166.jpg,red
data\lisa\train\red\nightClip2--02167.jpg,red
data\lisa\train\red\nightClip2--02168.jpg,red
data\lisa\train\red\nightClip2--02169.jpg,red
data\lisa\train\red\nightClip2--02170.jpg,red
data\lisa\train\red\nightClip2--02171.jpg,red
data\lisa\train\red\nightClip2--02172.jpg,red
data\lisa\train\red\nightClip2--02173.jpg,red
data\lisa\train\red\nightClip2--02174.jpg,red
data\lisa\train\red\nightClip2--02175.jpg,red
data\lisa\train\red\nightClip2--02176.jpg,red
data\lisa\train\red\nightClip2--02177.jpg,red
data\lisa\train\red\nightClip2--02178.jpg,red
data\lisa\train\red\nightClip2--02179.jpg,red
data\lisa\train\red\nightClip2--02180.jpg,red
data\lisa\train\red\nightClip2--02181.jpg,red
data\lisa\train\red\nightClip2--02182.jpg,red
data\lisa\train\red\nightClip2--02183.jpg,red
data\lisa\train\red\nightClip2--02184.jpg,red
data\lisa\train\red\nightClip2--02185.jpg,red
data\lisa\train\red\nightClip2--02186.jpg,red
data\lisa\train\red\nightClip2--02187.jpg,red
data\lisa\train\red\nightClip2--02188.jpg,red
data\lisa\train\red\nightClip2--02189.jpg,red
data\lisa\train\red\nightClip2--02190.jpg,red
data\lisa\train\red\nightClip2--02191.jpg,red
data\lisa\train\red\nightClip2--02192.jpg,red
data\lisa\train\red\nightClip2--02193.jpg,red
data\lisa\train\red\nightClip2--02194.jpg,red
data\lisa\train\red\nightClip2--02195.jpg,red
data\lisa\train\red\nightClip2--02196.jpg,red
data\lisa\train\red\nightClip2--02197.jpg,red
data\lisa\train\red\nightClip2--02198.jpg,red
data\lisa\train\red\nightClip2--02199.jpg,red
data\lisa\train\red\nightClip2--02200.jpg,red
data\lisa\train\red\nightClip2--02201.jpg,red
data\lisa\train\red\nightClip2--02202.jpg,red
data\lisa\train\red\nightClip2--02203.jpg,red
data\lisa\train\red\nightClip2--02204.jpg,red
data\lisa\train\red\nightClip2--02205.jpg,red
data\lisa\train\red\nightClip2--02206.jpg,red
data\lisa\train\red\nightClip2--02207.jpg,red
data\lisa\train\red\nightClip2--02208.jpg,red
data\lisa\train\red\nightClip2--02209.jpg,red
data\lisa\train\red\nightClip2--02210.jpg,red
data\lisa\train\red\nightClip2--02211.jpg,red
data\lisa\train\red\nightClip2--02212.jpg,red
data\lisa\train\red\nightClip2--02213.jpg,red
